7268,CCOC(=O)C(=O)OCC,"['1', '10', '8', '2', '9']",0,1,1,1,0,0,0,0,0,1,1
7275,CC1C(O1)C2CCC3(C(C2)O3)C,['10'],0,0,1,0,0,0,0,0,0,0,0
7288,CCC(=O)CC,"['8', '1', '7', '2']",0,1,0,1,0,0,0,0,1,1,0
7301,CC1CCCO1,"['6', '10', '2']",0,0,1,1,0,0,0,1,0,0,0
7302,C1CC(=O)OC1,"['0', '7', '6', '2', '5']",1,0,0,1,0,0,1,1,1,0,0
7304,CN1C=CC=C1,"['10', '6', '9']",0,0,1,0,0,0,0,1,0,0,1
7335,CC1=CCC(CC1OC(=O)C)C(=C)C,"['4', '0', '1', '6', '10', '8', '2']",1,1,1,1,0,1,0,1,0,1,0
7342,CCOC(=O)C(C)C,"['1', '6', '8', '2']",0,1,0,1,0,0,0,1,0,1,0
7343,CCOC(=O)C(=C)C,"['10', '1', '2']",0,1,1,1,0,0,0,0,0,0,0
7352,CC(C)COC(=O)C(=C)C,['2'],0,0,0,1,0,0,0,0,0,0,0
7353,CCCCOC(=O)C(C)C,"['6', '0', '1', '2']",1,1,0,1,0,0,0,1,0,0,0
7358,CCC(CC)CO,"['6', '8', '2']",0,0,0,1,0,0,0,1,0,1,0
7359,CCC(CC)C=O,"['0', '1', '7', '6', '8', '2']",1,1,0,1,0,0,0,1,1,1,0
7360,C1CC(OC1)CO,"['0', '1', '7', '2']",1,1,0,1,0,0,0,0,1,0,0
7362,C1=COC(=C1)C=O,"['6', '9', '7']",0,0,0,0,0,0,0,1,1,0,1
7364,C1=CSC(=C1)C=O,"['7', '5', '3']",0,0,0,0,1,0,1,0,1,0,0
7366,CC(C)(C)C1=CC=CC=C1,"['10', '2']",0,0,1,1,0,0,0,0,0,0,0
7391,CC(C)(C)C1CCC(CC1)O,"['4', '9', '10', '2']",0,0,1,1,0,1,0,0,0,0,1
7392,CC(C)(C)C1CCC(=O)CC1,"['9', '10']",0,0,1,0,0,0,0,0,0,0,1
7405,C1CC(=O)N[C@@H]1C(=O)O,"['6', '8', '2']",0,0,0,1,0,0,0,1,0,1,0
7410,CC(=O)C1=CC=CC=C1,"['4', '0', '7', '6', '2', '9', '5']",1,0,0,1,0,1,1,1,1,0,1
7416,C1=CC=C(C=C1)[N+](=O)[O-],['6'],0,0,0,0,0,0,0,1,0,0,0
7438,CC1=CCC(CC1O)C(=C)C,"['6', '10', '0']",1,0,1,0,0,0,0,1,0,0,0
7439,CC1=CCC(CC1=O)C(=C)C,"['4', '6', '10']",0,0,1,0,0,1,0,1,0,0,0
7459,CC1CCC(CC1)C(C)C,"['9', '10', '2']",0,0,1,1,0,0,0,0,0,0,1
7460,CC1=CCC(C=C1)C(C)C,"['0', '6', '10', '2', '9']",1,0,1,1,0,0,0,1,0,0,1
7461,CC1=CCC(=CC1)C(C)C,"['0', '1', '6', '10', '2', '9']",1,1,1,1,0,0,0,1,0,0,1
7462,CC1=CC=C(CC1)C(C)C,"['0', '1', '6', '10', '9']",1,1,1,0,0,0,0,1,0,0,1
7463,CC1=CC=C(C=C1)C(C)C,"['0', '6', '10', '2', '9']",1,0,1,1,0,0,0,1,0,0,1
7476,CC(=O)C1=CC=C(C=C1)OC,"['4', '6', '9', '2']",0,0,0,1,0,1,0,1,0,0,1
7478,COC1=CC=C(C=C1)C(=O)O,"['6', '9', '2']",0,0,0,1,0,0,0,1,0,0,1
7499,C=CC1CCC=CC1,['8'],0,0,0,0,0,0,0,0,0,1,0
7500,CCC1=CC=CC=C1,"['4', '6', '2']",0,0,0,1,0,1,0,1,0,0,0
7507,C1CCC(CC1)CO,"['10', '2']",0,0,1,1,0,0,0,0,0,0,0
7509,C1=CC=C(C=C1)CS,"['1', '7', '3', '10', '2']",0,1,1,1,1,0,0,0,1,0,0
7520,CSC1=CC=CC=C1,"['3', '7', '6', '2', '9']",0,0,0,1,1,0,0,1,1,0,1
7523,CCC1=CC=CC=N1,"['6', '0', '2']",1,0,0,1,0,0,0,1,0,0,0
7528,CC1(OCC(O1)CO)C,"['1', '2']",0,1,0,1,0,0,0,0,0,0,0
7530,CC1=CC(=CC=C1)OC,"['4', '0', '7', '2', '9']",1,0,0,1,0,1,0,0,1,0,1
7531,CC(C)(CC1=CC=CC=C1)O,"['4', '10', '9', '0']",1,0,1,0,0,1,0,0,0,0,1
7562,C1COC(O1)CC2=CC=CC=C2,"['4', '6', '0']",1,0,0,0,0,1,0,1,0,0,0
7580,C1=CC=C(C=C1)CC2=CC=CC=C2,"['4', '6', '0', '2']",1,0,0,1,0,1,0,1,0,0,0
7581,C1=CC=C(C=C1)CC2=CC=CC=N2,"['10', '0']",1,0,1,0,0,0,0,0,0,0,0
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,"['4', '6', '0', '2']",1,0,0,1,0,1,0,1,0,0,0
7590,CCOC(=O)CC1=CC=CC=C1,"['4', '1', '7', '6', '9']",0,1,0,0,0,1,0,1,1,0,1
7600,CC(C)CCOC(=O)CC1=CC=CC=C1,"['4', '1', '7', '6', '9']",0,1,0,0,0,1,0,1,1,0,1
7601,C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,"['4', '6', '9', '0']",1,0,0,0,0,1,0,1,0,0,1
7616,CCCN(CCC)CCC,"['1', '2']",0,1,0,1,0,0,0,0,0,0,0
7632,CC(C)(CCC1=CC=CC=C1)O,"['4', '10', '6', '0']",1,0,1,0,0,1,0,1,0,0,0
7635,CCCCC(CC)COC(=O)C,"['6', '10', '1', '2']",0,1,1,1,0,0,0,1,0,0,0
7643,COC(=O)CCC1=CC=CC=C1,"['4', '8', '6', '1']",0,1,0,0,0,1,0,1,0,1,0
7644,COC(=O)C=CC1=CC=CC=C1,"['6', '1']",0,1,0,0,0,0,0,1,0,0,0
7649,CCOC(=O)C=CC1=CC=CC=C1,"['4', '6', '0', '1']",1,1,0,0,0,1,0,1,0,0,0
7651,CC(C)CC(=O)OCC1=CC=CC=C1,"['4', '1', '6', '10', '2', '9']",0,1,1,1,0,1,0,1,0,0,1
7652,C1=CC=C(C=C1)COC(=O)C=CC2=CC=CC=C2,"['4', '6']",0,0,0,0,0,1,0,1,0,0,0
7655,CC(C)C(=O)OCCC1=CC=CC=C1,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
7658,CCCC(=O)OCCC1=CC=CC=C1,"['4', '0', '1', '6', '2']",1,1,0,1,0,1,0,1,0,0,0
7659,C1=CC=C(C=C1)CCOC(=O)C=CC2=CC=CC=C2,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
7663,CC(C)C(=O)OCC=CC1=CC=CC=C1,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
7664,CCCC(=O)OCC=CC1=CC=CC=C1,"['4', '1', '6', '8']",0,1,0,0,0,1,0,1,0,1,0
7674,CCOC1=CC=CC=C1,"['6', '2']",0,0,0,1,0,0,0,1,0,0,0
7687,CC(C)C1=CC=C(C=C1)C(C)CC=O,"['4', '0', '2']",1,0,0,1,0,1,0,0,0,0,0
7702,CCCC1=CC=C(C=C1)OC,"['6', '10']",0,0,1,0,0,0,0,1,0,0,0
7707,C1=CC=C(C=C1)CCC=O,"['4', '6', '0', '2']",1,0,0,1,0,1,0,1,0,0,0
7708,C1=CC=C(C=C1)COC=O,"['4', '0', '1', '6', '10', '2']",1,1,1,1,0,1,0,1,0,0,0
7710,CCCCCC1CCC(=O)O1,"['4', '0', '1', '6', '9', '5']",1,1,0,0,0,1,1,1,0,0,1
7720,CCCCC(CC)CO,"['4', '6', '0', '8']",1,0,0,0,0,1,0,1,0,1,0
7731,CC1=CC=C(C=C1)OC,"['4', '0', '1', '7', '6', '2', '9']",1,1,0,1,0,1,0,1,1,0,1
7733,CC(C)COC(=O)CCC1=CC=CO1,"['4', '1', '9', '8']",0,1,0,0,0,1,0,0,0,1,1
7738,COC1=CC=C(C=C1)CO,"['4', '1', '6', '2', '5']",0,1,0,1,0,1,1,1,0,0,0
7742,CCCC1CCC(=O)O1,"['0', '1', '7', '6', '10', '5']",1,1,1,0,0,0,1,1,1,0,0
7745,CCCC(C)CO,"['6', '8', '2']",0,0,0,1,0,0,0,1,0,1,0
7755,CCC(C)CC(=O)O,"['0', '1', '10', '2', '9']",1,1,1,1,0,0,0,0,0,0,1
7757,CC(=O)CC(=O)OC,"['8', '0', '1']",1,1,0,0,0,0,0,0,0,1,0
7758,CCC(C)OC(=O)C,"['8', '6', '1', '2']",0,1,0,1,0,0,0,1,0,1,0
7761,CCOC(=O)CC(=O)OCC,"['6', '0', '1']",1,1,0,0,0,0,0,1,0,0,0
7762,CCCC(=O)OCC,"['1', '5', '8']",0,1,0,0,0,0,1,0,0,1,0
7765,CCOC(C)OCC,"['0', '1', '7', '6', '8', '2', '9', '5']",1,1,0,1,0,0,1,1,1,1,1
7766,CCOC(=O)OCC,"['0', '8']",1,0,0,0,0,0,0,0,0,1,0
7768,C1CCC(=O)NCC1,"['6', '9', '2']",0,0,0,1,0,0,0,1,0,0,1
7771,CC1=CC(=C(C=C1)O)C,"['7', '6', '3', '2']",0,0,0,1,1,0,0,1,1,0,0
7772,CCC(=O)OCCC(C)C,"['4', '6', '0', '1']",1,1,0,0,0,1,0,1,0,0,0
7779,CC(=CCCC(=CCOC=O)C)C,"['4', '0', '1']",1,1,0,0,0,1,0,0,0,0,0
7781,CCC(=O)OCCC(C)CCCC(=C)C,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
7790,CCCOC(=O)CCCCC(=O)OCCC,"['8', '2']",0,0,0,1,0,0,0,0,0,1,0
7792,CC(C)CCCC(C)CCO,"['4', '0', '6', '2', '9']",1,0,0,1,0,1,0,1,0,0,1
7795,CCCC(=O)OCCC(C)C,"['6', '0', '1']",1,1,0,0,0,0,0,1,0,0,0
7799,CCCCCCCC(=O)OCC,"['0', '1', '6', '8', '2', '5']",1,1,0,1,0,0,1,1,0,1,0
7800,CCCCCCCCCCCC(=O)OCC,"['4', '6', '0', '1']",1,1,0,0,0,1,0,1,0,0,0
7820,COC(=O)CCC(=O)OC,"['4', '0', '1', '6', '8', '2']",1,1,0,1,0,1,0,1,0,1,0
7824,CCCCCC(=O)OC,"['8', '6', '0', '1']",1,1,0,0,0,0,0,1,0,1,0
7829,COC(=O)CCCCCCCCC(=O)OC,"['8', '1']",0,1,0,0,0,0,0,0,0,1,0
7847,C=CC=O,"['0', '1', '7', '3', '6', '10', '2']",1,1,1,1,1,0,0,1,1,0,0
7858,C=CCO,"['3', '2']",0,0,0,1,1,0,0,0,0,0,0
